year,AverageTemperature
2006,27.328416666666666
2007,27.13
2008,27.067666666666668
2009,27.473333333333333
2010,27.6035
2011,27.282166666666665
2012,27.303583333333332
2013,27.468999999999998
1850,26.394363095
1851,26.042678571666666
1852,26.142964285833333
1853,26.24325
1854,26.343535714166666
1855,26.443821428333333
1856,26.544107143333335
1857,26.644392856666666
1858,26.744678571666668
1859,26.688
1860,26.318193876666665
1861,26.152397960000002
1862,25.98660204
1863,25.820806123333334
1864,26.500083333333333
1865,25.813796
1866,25.988804000000002
1867,26.163812
1868,26.33882
1869,26.513828
1870,26.688836000000002
1871,26.863844
1872,27.038852
1873,27.21386
1874,27.388868
1875,26.694596666666666
1876,26.485500000000002
1877,27.038833333333333
1878,27.219666666666665
1879,26.334321428333332
1880,26.811720238333333
1881,26.974208333333333
1882,26.708750000000002
1883,26.571333333333335
1884,26.427333333333333
1885,26.638833333333334
1886,26.7215
1887,26.430083333333336
1888,26.678
1889,26.820833333333333
1890,26.522166666666667
1891,26.562833333333334
1892,26.665333333333333
1893,26.754
1894,26.864
1895,26.941166666666668
1896,27.02616666666667
1897,27.20733333333333
1898,27.22608333333333
1899,26.905166666666666
1900,27.030416666666667
1901,26.746333333333332
1902,26.890083333333333
1903,26.805333333333333
1904,26.7365
1905,26.937083333333334
1906,26.658083333333334
1907,26.492
1908,26.641583333333333
1909,26.62708333333333
1910,27.325499999999998
1911,26.752166666666668
1912,26.529083333333332
1913,26.7985
1914,27.114916666666666
1915,27.03575
1916,26.922916666666666
1917,26.96125
1918,26.79225
1919,27.2525
1920,26.78075
1921,26.86225
1922,26.68875
1923,26.544166666666666
1924,26.957666666666668
1925,26.636166666666668
1926,26.879333333333335
1927,26.672916666666666
1928,27.245833333333334
1929,27.41125
1930,27.161
1931,27.566166666666668
1932,27.151083333333332
1933,27.044166666666666
1934,26.9835
1935,26.9955
1936,26.97225
1937,27.0665
1938,26.776666666666667
1939,27.1235
1940,27.51625
1941,27.4445
1942,27.237833333333334
1943,27.166666666666668
1944,27.331
1945,27.359
1946,27.073916666666666
1947,27.09075
1948,27.328166666666668
1949,27.252333333333333
1950,26.895
1951,27.262166666666666
1952,27.461916666666667
1953,27.3655
1954,27.082833333333333
1955,27.146416666666667
1956,27.014166666666668
1957,27.24325
1958,27.354916666666668
1959,27.4485
1960,27.209500000000002
1961,27.348416666666665
1962,27.466
1963,26.726083333333335
1964,26.758
1965,26.780416666666667
1966,26.896583333333332
1967,27.140916666666666
1968,26.797416666666667
1969,27.562166666666666
1970,27.281
1971,26.895
1972,27.422166666666666
1973,27.434916666666666
1974,27.257833333333334
1975,27.02675
1976,27.078083333333332
1977,27.329333333333334
1978,27.57825
1979,27.47175
1980,27.559666666666665
1981,27.403
1982,27.437083333333334
1983,27.878416666666666
1984,27.14666666666667
1985,27.236666666666665
1986,27.37325
1987,27.699416666666668
1988,27.77
1989,27.268666666666668
1990,27.35225
1991,27.54275
1992,27.725833333333334
1993,27.206916666666668
1994,27.426416666666668
1995,27.39275
1996,27.340833333333332
1997,27.410249999999998
1998,27.699833333333334
1999,27.605916666666666
2000,27.787416666666665
2001,27.678916666666666
2002,27.7735
2003,28.032916666666665
2004,27.853166666666667
2005,28.081333333333333
2006,27.783
2007,28.08475
2008,27.745416666666667
2009,28.22533333333333
2010,28.025583333333334
2011,28.275083333333335
2012,28.1895
2013,27.358666666666664
1857,15.254333333333333
1858,15.48925
1859,15.457916666666666
1860,15.580083333333334
1861,15.764916666666666
1862,15.294916666666667
1863,15.470333333333333
1864,15.703
1865,16.1995
1866,15.952083333333334
1867,15.916666666666666
1868,15.46625
1869,15.962583333333333
1870,15.550666666666666
1871,15.843583333333333
1872,15.76425
1873,16.186166666666665
1874,15.54125
1875,15.524416666666667
1876,15.390666666666666
1877,15.845666666666666
1878,15.352166666666667
1879,15.085666666666667
1880,15.445125
1881,15.72075
1882,15.914916666666667
1883,15.727833333333333
1884,15.517916666666666
1885,15.98475
1886,15.922666666666666
1887,15.756
1888,15.52225
1889,15.629583333333333
1890,15.3575
1891,15.660583333333333
1892,14.995083333333334
1893,15.602583333333333
1894,15.656916666666667
1895,15.434833333333334
1896,15.965833333333332
1897,15.73425
1898,15.316583333333334
1899,15.726583333333334
1900,16.098666666666666
1901,15.925666666666666
1902,15.707916666666668
1903,14.964
1904,15.40425
1905,15.454666666666666
1906,15.28
1907,15.37375
1908,15.230333333333334
1909,15.84675
1910,15.930250000000001
1911,15.8925
1912,15.701416666666667
1913,16.06025
1914,15.899000000000001
1915,15.98725
1916,15.80075
1917,15.618916666666667
1918,16.102083333333333
1919,16.231166666666667
1920,16.245
1921,15.82675
1922,15.881916666666667
1923,16.03375
1924,15.695083333333333
1925,16.109833333333334
1926,15.950916666666666
1927,16.940416666666668
1928,16.090583333333335
1929,16.110500000000002
1930,16.183666666666667
1931,16.31175
1932,16.427333333333333
1933,16.230833333333333
1934,16.61725
1935,15.893
1936,16.011833333333332
1937,16.439166666666665
1938,16.00508333333333
1939,16.364333333333335
1940,16.262166666666666
1941,16.138833333333334
1942,16.38475
1943,15.672583333333334
1944,16.262333333333334
1945,16.556083333333333
1946,16.1035
1947,16.228583333333333
1948,16.071666666666665
1949,16.568666666666665
1950,16.149833333333333
1951,15.830416666666666
1952,16.1515
1953,16.370833333333334
1954,15.85725
1955,15.540666666666667
1956,15.722916666666666
1957,15.841833333333334
1958,15.958833333333333
1959,16.155
1960,16.513916666666667
1961,16.281833333333335
1962,16.138083333333334
1963,17.019833333333334
1964,16.058916666666665
1965,16.00733333333333
1966,16.31125
1967,16.14175
1968,15.743583333333333
1969,16.05025
1970,15.63525
1971,15.786416666666666
1972,16.761583333333334
1973,16.744916666666665
1974,16.4345
1975,16.256333333333334
1976,16.18433333333333
1977,16.36
1978,16.453916666666665
1979,16.571916666666667
1980,16.515
1981,16.198916666666666
1982,16.237083333333334
1983,16.226416666666665
1984,16.85025
1985,16.831833333333332
1986,16.719916666666666
1987,16.52625
1988,16.734666666666666
1989,16.472166666666666
1990,16.394666666666666
1991,16.47625
1992,16.316416666666665
1993,16.809333333333335
1994,16.773333333333333
1995,16.540416666666665
1996,16.082083333333333
1997,16.655916666666666
1998,16.876333333333335
1999,17.5485
2000,17.147916666666667
2001,16.917833333333334
2002,16.649166666666666
2003,16.6235
2004,16.975416666666668
2005,16.87475
2006,16.925833333333333
2007,16.712666666666667
2008,16.539416666666668
2009,16.956333333333333
2010,16.6765
2011,16.621083333333335
2012,16.605583333333332
2013,16.700722222222222
1857,19.5195
1858,19.826833333333333
1859,19.897000000000002
1860,19.719833333333334
1861,19.850916666666667
1862,19.44475
1863,19.854416666666665
1864,19.852249999999998
1865,20.174
1866,20.09883333333333
1867,20.19325
1868,19.858583333333332
1869,20.197
1870,19.8785
1871,19.973083333333335
1872,19.969166666666666
1873,20.483666666666668
1874,20.000416666666666
1875,19.70875
1876,19.727
1877,20.199333333333332
1878,20.138833333333334
1879,19.675083333333333
1880,19.835166666666666
1881,20.00358333333333
1882,19.73025
1883,19.984333333333332
1884,19.663916666666665
1885,19.93
1886,20.081166666666668
1887,19.600916666666667
1888,20.21
1889,20.61225
1890,20.302083333333332
1891,20.039666666666665
1892,20.187166666666666
1893,19.59325
1894,19.704250000000002
1895,19.81925
1896,20.550083333333333
1897,20.097166666666666
1898,19.5615
1899,19.828166666666668
1900,20.460083333333333
1901,19.923583333333333
1902,19.907333333333334
1903,19.99325
1904,19.968416666666666
1905,19.839583333333334
1906,19.790416666666665
1907,19.663416666666667
1908,19.861
1909,20.120666666666665
1910,19.311083333333332
1911,19.73425
1912,20.2655
1913,20.406416666666665
1914,20.50275
1915,20.135
1916,19.992916666666666
1917,19.5945
1918,19.938083333333335
1919,20.174
1920,20.22383333333333
1921,19.8645
1922,20.345
1923,20.5765
1924,19.728416666666668
1925,20.371916666666667
1926,20.439
1927,20.493
1928,20.339916666666667
1929,20.33475
1930,20.055083333333332
1931,20.434083333333334
1932,20.547916666666666
1933,20.32075
1934,20.540333333333333
1935,19.632583333333333
1936,19.96775
1937,20.465416666666666
1938,20.53783333333333
1939,20.104166666666668
1940,20.771916666666666
1941,20.925333333333334
1942,20.594416666666667
1943,20.058
1944,20.664666666666665
1945,20.428166666666666
1946,20.73925
1947,20.550333333333334
1948,20.525416666666665
1949,20.55125
1950,20.61925
1951,19.993000000000002
1952,20.657666666666668
1953,20.37775
1954,20.119
1955,19.78666666666667
1956,20.139
1957,20.556333333333335
1958,20.67725
1959,20.349166666666665
1960,20.509333333333334
1961,20.701416666666667
1962,20.921583333333334
1963,20.531833333333335
1964,20.317333333333334
1965,20.274583333333332
1966,20.580166666666667
1967,20.50225
1968,20.02241666666667
1969,20.792
1970,20.68175
1971,20.193833333333334
1972,20.466166666666666
1973,20.27883333333333
1974,20.576083333333333
1975,20.20375
1976,20.360416666666666
1977,20.936416666666666
1978,20.544416666666667
1979,20.72975
1980,20.769416666666665
1981,20.267583333333334
1982,20.783833333333334
1983,21.253333333333334
1984,20.613
1985,21.344916666666666
1986,21.076333333333334
1987,21.019750000000002
1988,20.898666666666667
1989,20.81825
1990,20.557916666666667
1991,21.064333333333334
1992,21.53425
1993,21.322416666666665
1994,20.65475
1995,20.734333333333332
1996,20.494666666666667
1997,20.573666666666668
1998,21.2235
1999,21.639083333333332
2000,20.7415
2001,21.246916666666667
2002,21.07275
2003,21.105833333333333
2004,21.107
2005,21.137833333333333
2006,20.862
2007,21.065666666666665
2008,20.891083333333334
2009,20.7055
2010,21.536166666666666
2011,20.72233333333333
2012,21.242916666666666
2013,19.77927777777778
1839,9.470666666666666
1840,10.20925
1841,9.435416666666667
1842,10.133083333333333
1843,10.329583333333334
1844,10.150083333333333
1845,10.245666666666667
1846,10.573833333333333
1847,10.5935
1848,10.357916666666666
1849,10.392083333333334
1850,9.689833333333333
1851,9.33175
1852,9.518666666666666
1853,9.859666666666667
1854,10.53125
1855,10.827666666666667
1856,10.302833333333334
1857,10.266083333333334
1858,10.454833333333333
1859,10.367666666666667
1860,9.467333333333334
1861,9.765
1862,9.690666666666667
1863,10.529916666666667
1864,9.996583333333334
1865,10.202333333333334
1866,10.107833333333334
1867,10.55675
1868,10.491333333333333
1869,10.708083333333333
1870,10.34175
1871,10.476583333333334
1872,10.2575
1873,9.847833333333334
1874,10.518416666666667
1875,10.429916666666667
1876,10.713333333333333
1877,10.476416666666667
1878,10.289583333333333
1879,10.619416666666666
1880,10.290583333333334
1881,10.244333333333334
1882,10.43425
1883,10.239666666666666
1884,9.372416666666666
1885,9.884166666666667
1886,10.327583333333333
1887,10.346
1888,10.337833333333334
1889,9.7045
1890,11.379416666666666
1891,10.33075
1892,9.60775
1893,9.638416666666666
1894,11.604666666666667
1895,9.927916666666667
1896,10.392
1897,10.402083333333334
1898,11.492166666666666
1899,11.118833333333333
1900,10.545833333333333
1901,10.275666666666666
1902,10.81575
1903,10.682583333333334
1904,10.249416666666667
1905,10.566416666666667
1906,10.082
1907,10.565583333333333
1908,10.077083333333334
1909,10.131583333333333
1910,9.9405
1911,10.238666666666667
1912,9.956750000000001
1913,9.698833333333333
1914,11.444833333333333
1915,10.354833333333334
1916,10.491416666666666
1917,9.561833333333333
1918,10.2055
1919,10.639666666666667
1920,10.975333333333333
1921,10.488083333333334
1922,10.53425
1923,10.14775
1924,10.539666666666667
1925,10.333833333333333
1926,10.253916666666667
1927,10.5595
1928,10.529083333333334
1929,10.753666666666668
1930,11.115583333333333
1931,10.273
1932,10.978416666666666
1933,10.468333333333334
1934,10.213666666666667
1935,11.260083333333334
1936,9.850416666666666
1937,11.154
1938,10.800416666666667
1939,11.356916666666667
1940,10.63275
1941,10.886833333333334
1942,10.715333333333334
1943,11.140166666666667
1944,10.517416666666666
1945,9.990333333333334
1946,11.070500000000001
1947,9.198916666666667
1948,11.2335
1949,11.235916666666666
1950,11.293166666666666
1951,10.984083333333333
1952,10.853083333333334
1953,10.793666666666667
1954,11.090666666666667
1955,11.231666666666667
1956,9.842833333333333
1957,10.11475
1958,11.085416666666667
1959,11.584
1960,11.630083333333333
1961,11.65675
1962,10.98
1963,10.5495
1964,11.35325
1965,10.614333333333333
1966,10.7265
1967,10.842166666666667
1968,10.926416666666666
1969,10.086916666666667
1970,10.46175
1971,10.708166666666667
1972,11.0115
1973,11.28175
1974,10.206916666666666
1975,11.6055
1976,10.559833333333334
1977,11.22225
1978,11.464666666666666
1979,11.58075
1980,10.027166666666666
1981,10.2845
1982,11.470833333333333
1983,11.378166666666667
1984,10.670083333333334
1985,10.7795
1986,10.458583333333333
1987,11.028
1988,11.227166666666667
1989,12.007583333333333
1990,11.857416666666666
1991,11.38875
1992,11.481833333333332
1993,11.0165
1994,12.321333333333333
1995,11.268666666666666
1996,11.133583333333334
1997,11.696250000000001
1998,12.661666666666667
1999,12.12575
2000,11.415833333333333
2001,11.597583333333333
2002,11.799
2003,11.797583333333334
2004,12.248416666666667
2005,11.161833333333334
2006,12.007916666666667
2007,12.252166666666668
2008,11.964083333333333
2009,11.83675
2010,11.298333333333334
2011,11.122416666666666
2012,11.227083333333333
2013,12.629833333333334
1743,7.105700000000001
1744,12.160466666666666
1745,7.74890789475
1746,7.784263157916667
1747,6.452894736833334
1748,5.12152631575
1749,3.79015789475
1750,11.539375
1751,11.858625
1752,8.020666666666667
1753,11.46525
1754,11.487916666666667
1755,11.173333333333334
1756,11.49675
1757,11.33525
1758,10.236083333333333
1759,11.346833333333333
1760,10.918416666666667
1761,11.527166666666666
1762,11.430916666666667
1763,10.791166666666667
1764,11.456166666666666
1765,11.479083333333334
1766,11.34425
1767,11.447833333333334
1768,10.771833333333333
1769,11.227916666666667
1770,11.07525
1771,11.567666666666666
1772,12.180416666666668
1773,11.15125
1774,11.786583333333333
1775,11.929583333333333
1776,11.433916666666667
1777,11.268
1778,11.619833333333332
1779,11.8035
1780,12.212583333333333
1781,11.853416666666666
1782,10.839166666666667
1783,11.395333333333333
1784,11.151333333333334
1785,10.953333333333333
1786,11.359833333333333
1787,11.508916666666666
1788,11.975083333333334
1789,10.724833333333333
1790,11.571333333333333
1791,11.591166666666666
1792,11.575333333333333
1793,11.567
1794,11.460666666666667
1795,11.560333333333332
1796,11.355333333333334
1797,11.190416666666668
1798,11.53425
1799,11.017333333333333
1800,11.949833333333334
1801,11.741166666666667
1802,11.895916666666666
1803,11.611416666666667
1804,12.06325
1805,11.097416666666666
1806,11.738166666666666
1807,11.127416666666667
1808,10.467
1809,10.6495
1810,10.39525
1811,10.836416666666667
1812,10.430250000000001
1813,10.66425
1814,10.263666666666667
1815,10.852416666666667
1816,10.199833333333334
1817,11.37025
1818,11.669833333333333
1819,11.023916666666667
1820,10.832833333333333
1821,11.672583333333334
1822,11.666083333333333
1823,11.077833333333333
1824,11.42925
1825,11.623666666666667
1826,11.341166666666666
1827,11.216416666666667
1828,11.65475
1829,10.772583333333333
1830,11.307833333333333
1831,11.646083333333333
1832,11.145333333333333
1833,11.07375
1834,12.086916666666667
1835,10.977083333333335
1836,11.110166666666666
1837,11.085666666666667
1838,11.228
1839,11.15775
1840,10.960416666666665
1841,11.229916666666666
1842,11.16825
1843,11.405333333333333
1844,11.23425
1845,10.830083333333333
1846,11.854833333333334
1847,11.299666666666667
1848,10.972416666666666
1849,11.298916666666667
1850,11.403583333333334
1851,11.014916666666666
1852,11.837083333333334
1853,10.415
1854,11.189916666666667
1855,10.61
1856,11.868083333333333
1857,11.343666666666667
1858,11.73875
1859,11.248083333333334
1860,10.571333333333333
1861,11.265916666666667
1862,11.291416666666667
1863,11.189416666666666
1864,11.49125
1865,11.396916666666666
1866,11.406500000000001
1867,11.605666666666666
1868,11.835833333333333
1869,11.341166666666666
1870,11.704916666666666
1871,11.097916666666666
1872,11.310583333333334
1873,11.248583333333332
1874,11.604000000000001
1875,11.6315
1876,11.691166666666668
1877,11.514
1878,11.565833333333334
1879,10.9845
1880,11.117583333333334
1881,11.907416666666666
1882,11.165916666666666
1883,10.59325
1884,10.7825
1885,10.592500000000001
1886,10.993166666666667
1887,10.708666666666668
1888,10.435166666666666
1889,10.35075
1890,10.535833333333333
1891,10.72725
1892,11.2515
1893,11.86975
1894,10.873083333333334
1895,11.81275
1896,10.496833333333333
1897,12.03775
1898,11.531166666666667
